sample_id,image_id,image_path,target_name,target,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,Sampling_Date
ID1789265307__Dry_Clover_g,ID1789265307,train/ID1789265307.jpg,Dry_Clover_g,69.8783,Tas,Clover,0.87,7.1667,2015/11/9
ID1789265307__Dry_Dead_g,ID1789265307,train/ID1789265307.jpg,Dry_Dead_g,19.3509,Tas,Clover,0.87,7.1667,2015/11/9
ID1789265307__Dry_Green_g,ID1789265307,train/ID1789265307.jpg,Dry_Green_g,1.0751,Tas,Clover,0.87,7.1667,2015/11/9
ID1789265307__Dry_Total_g,ID1789265307,train/ID1789265307.jpg,Dry_Total_g,90.3042,Tas,Clover,0.87,7.1667,2015/11/9
ID1789265307__GDM_g,ID1789265307,train/ID1789265307.jpg,GDM_g,70.9533,Tas,Clover,0.87,7.1667,2015/11/9
ID1962379474__Dry_Clover_g,ID1962379474,train/ID1962379474.jpg,Dry_Clover_g,1.4451,Tas,Ryegrass_Clover,0.55,5.1667,2015/11/10
ID1962379474__Dry_Dead_g,ID1962379474,train/ID1962379474.jpg,Dry_Dead_g,40.1734,Tas,Ryegrass_Clover,0.55,5.1667,2015/11/10
ID1962379474__Dry_Green_g,ID1962379474,train/ID1962379474.jpg,Dry_Green_g,17.341,Tas,Ryegrass_Clover,0.55,5.1667,2015/11/10
ID1962379474__Dry_Total_g,ID1962379474,train/ID1962379474.jpg,Dry_Total_g,58.9595,Tas,Ryegrass_Clover,0.55,5.1667,2015/11/10
ID1962379474__GDM_g,ID1962379474,train/ID1962379474.jpg,GDM_g,18.7861,Tas,Ryegrass_Clover,0.55,5.1667,2015/11/10
ID294150104__Dry_Clover_g,ID294150104,train/ID294150104.jpg,Dry_Clover_g,13.9876,Vic,Ryegrass_Clover,0.78,3.0,2015/9/29
ID294150104__Dry_Dead_g,ID294150104,train/ID294150104.jpg,Dry_Dead_g,3.167,Vic,Ryegrass_Clover,0.78,3.0,2015/9/29
ID294150104__Dry_Green_g,ID294150104,train/ID294150104.jpg,Dry_Green_g,20.5855,Vic,Ryegrass_Clover,0.78,3.0,2015/9/29
ID294150104__Dry_Total_g,ID294150104,train/ID294150104.jpg,Dry_Total_g,37.74,Vic,Ryegrass_Clover,0.78,3.0,2015/9/29
ID294150104__GDM_g,ID294150104,train/ID294150104.jpg,GDM_g,34.573,Vic,Ryegrass_Clover,0.78,3.0,2015/9/29
ID1717006117__Dry_Clover_g,ID1717006117,train/ID1717006117.jpg,Dry_Clover_g,18.0129,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.57,6.1667,2015/10/14
ID1717006117__Dry_Dead_g,ID1717006117,train/ID1717006117.jpg,Dry_Dead_g,18.9135,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.57,6.1667,2015/10/14
ID1717006117__Dry_Green_g,ID1717006117,train/ID1717006117.jpg,Dry_Green_g,32.8735,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.57,6.1667,2015/10/14
ID1717006117__Dry_Total_g,ID1717006117,train/ID1717006117.jpg,Dry_Total_g,69.8,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.57,6.1667,2015/10/14
ID1717006117__GDM_g,ID1717006117,train/ID1717006117.jpg,GDM_g,50.8865,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.57,6.1667,2015/10/14
ID4464212__Dry_Clover_g,ID4464212,train/ID4464212.jpg,Dry_Clover_g,2.3192,Tas,Ryegrass,0.87,6.0,2015/5/18
ID4464212__Dry_Dead_g,ID4464212,train/ID4464212.jpg,Dry_Dead_g,8.1172,Tas,Ryegrass,0.87,6.0,2015/5/18
ID4464212__Dry_Green_g,ID4464212,train/ID4464212.jpg,Dry_Green_g,28.4103,Tas,Ryegrass,0.87,6.0,2015/5/18
ID4464212__Dry_Total_g,ID4464212,train/ID4464212.jpg,Dry_Total_g,38.8467,Tas,Ryegrass,0.87,6.0,2015/5/18
ID4464212__GDM_g,ID4464212,train/ID4464212.jpg,GDM_g,30.7295,Tas,Ryegrass,0.87,6.0,2015/5/18
ID799079114__Dry_Clover_g,ID799079114,train/ID799079114.jpg,Dry_Clover_g,0.0,Tas,Ryegrass,0.53,4.0,2015/7/1
ID799079114__Dry_Dead_g,ID799079114,train/ID799079114.jpg,Dry_Dead_g,19.7501,Tas,Ryegrass,0.53,4.0,2015/7/1
ID799079114__Dry_Green_g,ID799079114,train/ID799079114.jpg,Dry_Green_g,8.0022,Tas,Ryegrass,0.53,4.0,2015/7/1
ID799079114__Dry_Total_g,ID799079114,train/ID799079114.jpg,Dry_Total_g,27.7523,Tas,Ryegrass,0.53,4.0,2015/7/1
ID799079114__GDM_g,ID799079114,train/ID799079114.jpg,GDM_g,8.0022,Tas,Ryegrass,0.53,4.0,2015/7/1
ID488873801__Dry_Clover_g,ID488873801,train/ID488873801.jpg,Dry_Clover_g,0.7552,Tas,Ryegrass_Clover,0.62,2.0,2015/6/26
ID488873801__Dry_Dead_g,ID488873801,train/ID488873801.jpg,Dry_Dead_g,8.3076,Tas,Ryegrass_Clover,0.62,2.0,2015/6/26
ID488873801__Dry_Green_g,ID488873801,train/ID488873801.jpg,Dry_Green_g,22.9088,Tas,Ryegrass_Clover,0.62,2.0,2015/6/26
ID488873801__Dry_Total_g,ID488873801,train/ID488873801.jpg,Dry_Total_g,31.9716,Tas,Ryegrass_Clover,0.62,2.0,2015/6/26
ID488873801__GDM_g,ID488873801,train/ID488873801.jpg,GDM_g,23.664,Tas,Ryegrass_Clover,0.62,2.0,2015/6/26
ID2099742797__Dry_Clover_g,ID2099742797,train/ID2099742797.jpg,Dry_Clover_g,4.14,Vic,Ryegrass_Clover,0.75,2.0,2015/7/2
ID2099742797__Dry_Dead_g,ID2099742797,train/ID2099742797.jpg,Dry_Dead_g,1.38,Vic,Ryegrass_Clover,0.75,2.0,2015/7/2
ID2099742797__Dry_Green_g,ID2099742797,train/ID2099742797.jpg,Dry_Green_g,15.18,Vic,Ryegrass_Clover,0.75,2.0,2015/7/2
ID2099742797__Dry_Total_g,ID2099742797,train/ID2099742797.jpg,Dry_Total_g,20.7,Vic,Ryegrass_Clover,0.75,2.0,2015/7/2
ID2099742797__GDM_g,ID2099742797,train/ID2099742797.jpg,GDM_g,19.32,Vic,Ryegrass_Clover,0.75,2.0,2015/7/2
ID1510574031__Dry_Clover_g,ID1510574031,train/ID1510574031.jpg,Dry_Clover_g,7.2336,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.51,5.1667,2015/10/14
ID1510574031__Dry_Dead_g,ID1510574031,train/ID1510574031.jpg,Dry_Dead_g,14.4672,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.51,5.1667,2015/10/14
ID1510574031__Dry_Green_g,ID1510574031,train/ID1510574031.jpg,Dry_Green_g,19.4992,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.51,5.1667,2015/10/14
ID1510574031__Dry_Total_g,ID1510574031,train/ID1510574031.jpg,Dry_Total_g,41.2,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.51,5.1667,2015/10/14
ID1510574031__GDM_g,ID1510574031,train/ID1510574031.jpg,GDM_g,26.7328,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.51,5.1667,2015/10/14
ID1952813879__Dry_Clover_g,ID1952813879,train/ID1952813879.jpg,Dry_Clover_g,0.5875,Vic,Ryegrass,0.68,3.5,2015/6/26
ID1952813879__Dry_Dead_g,ID1952813879,train/ID1952813879.jpg,Dry_Dead_g,8.225,Vic,Ryegrass,0.68,3.5,2015/6/26
ID1952813879__Dry_Green_g,ID1952813879,train/ID1952813879.jpg,Dry_Green_g,3.525,Vic,Ryegrass,0.68,3.5,2015/6/26
ID1952813879__Dry_Total_g,ID1952813879,train/ID1952813879.jpg,Dry_Total_g,12.3375,Vic,Ryegrass,0.68,3.5,2015/6/26
ID1952813879__GDM_g,ID1952813879,train/ID1952813879.jpg,GDM_g,4.1125,Vic,Ryegrass,0.68,3.5,2015/6/26
ID1859251563__Dry_Clover_g,ID1859251563,train/ID1859251563.jpg,Dry_Clover_g,0.0,NSW,Lucerne,0.83,70.0,2015/1/15
ID1859251563__Dry_Dead_g,ID1859251563,train/ID1859251563.jpg,Dry_Dead_g,6.9,NSW,Lucerne,0.83,70.0,2015/1/15
ID1859251563__Dry_Green_g,ID1859251563,train/ID1859251563.jpg,Dry_Green_g,119.6,NSW,Lucerne,0.83,70.0,2015/1/15
ID1859251563__Dry_Total_g,ID1859251563,train/ID1859251563.jpg,Dry_Total_g,126.5,NSW,Lucerne,0.83,70.0,2015/1/15
ID1859251563__GDM_g,ID1859251563,train/ID1859251563.jpg,GDM_g,119.6,NSW,Lucerne,0.83,70.0,2015/1/15
ID520514019__Dry_Clover_g,ID520514019,train/ID520514019.jpg,Dry_Clover_g,1.687,Vic,Ryegrass_Clover,0.73,3.0,2015/7/2
ID520514019__Dry_Dead_g,ID520514019,train/ID520514019.jpg,Dry_Dead_g,3.3739,Vic,Ryegrass_Clover,0.73,3.0,2015/7/2
ID520514019__Dry_Green_g,ID520514019,train/ID520514019.jpg,Dry_Green_g,14.3391,Vic,Ryegrass_Clover,0.73,3.0,2015/7/2
ID520514019__Dry_Total_g,ID520514019,train/ID520514019.jpg,Dry_Total_g,19.4,Vic,Ryegrass_Clover,0.73,3.0,2015/7/2
ID520514019__GDM_g,ID520514019,train/ID520514019.jpg,GDM_g,16.0261,Vic,Ryegrass_Clover,0.73,3.0,2015/7/2
ID681680726__Dry_Clover_g,ID681680726,train/ID681680726.jpg,Dry_Clover_g,45.85,WA,Clover,0.66,1.0,2015/8/21
ID681680726__Dry_Dead_g,ID681680726,train/ID681680726.jpg,Dry_Dead_g,0.0,WA,Clover,0.66,1.0,2015/8/21
ID681680726__Dry_Green_g,ID681680726,train/ID681680726.jpg,Dry_Green_g,0.0,WA,Clover,0.66,1.0,2015/8/21
ID681680726__Dry_Total_g,ID681680726,train/ID681680726.jpg,Dry_Total_g,45.85,WA,Clover,0.66,1.0,2015/8/21
ID681680726__GDM_g,ID681680726,train/ID681680726.jpg,GDM_g,45.85,WA,Clover,0.66,1.0,2015/8/21
ID112966473__Dry_Clover_g,ID112966473,train/ID112966473.jpg,Dry_Clover_g,11.2,Vic,Ryegrass_Clover,0.74,3.0,2015/8/14
ID112966473__Dry_Dead_g,ID112966473,train/ID112966473.jpg,Dry_Dead_g,2.8,Vic,Ryegrass_Clover,0.74,3.0,2015/8/14
ID112966473__Dry_Green_g,ID112966473,train/ID112966473.jpg,Dry_Green_g,19.6,Vic,Ryegrass_Clover,0.74,3.0,2015/8/14
ID112966473__Dry_Total_g,ID112966473,train/ID112966473.jpg,Dry_Total_g,33.6,Vic,Ryegrass_Clover,0.74,3.0,2015/8/14
ID112966473__GDM_g,ID112966473,train/ID112966473.jpg,GDM_g,30.8,Vic,Ryegrass_Clover,0.74,3.0,2015/8/14
ID1889150649__Dry_Clover_g,ID1889150649,train/ID1889150649.jpg,Dry_Clover_g,2.48,WA,SubcloverLosa,0.32,1.0,2015/9/1
ID1889150649__Dry_Dead_g,ID1889150649,train/ID1889150649.jpg,Dry_Dead_g,0.0,WA,SubcloverLosa,0.32,1.0,2015/9/1
ID1889150649__Dry_Green_g,ID1889150649,train/ID1889150649.jpg,Dry_Green_g,0.0,WA,SubcloverLosa,0.32,1.0,2015/9/1
ID1889150649__Dry_Total_g,ID1889150649,train/ID1889150649.jpg,Dry_Total_g,2.48,WA,SubcloverLosa,0.32,1.0,2015/9/1
ID1889150649__GDM_g,ID1889150649,train/ID1889150649.jpg,GDM_g,2.48,WA,SubcloverLosa,0.32,1.0,2015/9/1
ID1859792585__Dry_Clover_g,ID1859792585,train/ID1859792585.jpg,Dry_Clover_g,0.7708,Tas,Ryegrass,0.62,4.0,2015/5/18
ID1859792585__Dry_Dead_g,ID1859792585,train/ID1859792585.jpg,Dry_Dead_g,30.83,Tas,Ryegrass,0.62,4.0,2015/5/18
ID1859792585__Dry_Green_g,ID1859792585,train/ID1859792585.jpg,Dry_Green_g,22.6087,Tas,Ryegrass,0.62,4.0,2015/5/18
ID1859792585__Dry_Total_g,ID1859792585,train/ID1859792585.jpg,Dry_Total_g,54.2095,Tas,Ryegrass,0.62,4.0,2015/5/18
ID1859792585__GDM_g,ID1859792585,train/ID1859792585.jpg,GDM_g,23.3794,Tas,Ryegrass,0.62,4.0,2015/5/18
ID761508093__Dry_Clover_g,ID761508093,train/ID761508093.jpg,Dry_Clover_g,0.0,Vic,Mixed,0.66,4.0,2015/6/26
ID761508093__Dry_Dead_g,ID761508093,train/ID761508093.jpg,Dry_Dead_g,30.8,Vic,Mixed,0.66,4.0,2015/6/26
ID761508093__Dry_Green_g,ID761508093,train/ID761508093.jpg,Dry_Green_g,20.5333,Vic,Mixed,0.66,4.0,2015/6/26
ID761508093__Dry_Total_g,ID761508093,train/ID761508093.jpg,Dry_Total_g,51.3333,Vic,Mixed,0.66,4.0,2015/6/26
ID761508093__GDM_g,ID761508093,train/ID761508093.jpg,GDM_g,20.5333,Vic,Mixed,0.66,4.0,2015/6/26
ID7850481__Dry_Clover_g,ID7850481,train/ID7850481.jpg,Dry_Clover_g,19.57,WA,SubcloverLosa,0.69,1.0,2015/9/1
ID7850481__Dry_Dead_g,ID7850481,train/ID7850481.jpg,Dry_Dead_g,0.0,WA,SubcloverLosa,0.69,1.0,2015/9/1
ID7850481__Dry_Green_g,ID7850481,train/ID7850481.jpg,Dry_Green_g,0.0,WA,SubcloverLosa,0.69,1.0,2015/9/1
ID7850481__Dry_Total_g,ID7850481,train/ID7850481.jpg,Dry_Total_g,19.57,WA,SubcloverLosa,0.69,1.0,2015/9/1
ID7850481__GDM_g,ID7850481,train/ID7850481.jpg,GDM_g,19.57,WA,SubcloverLosa,0.69,1.0,2015/9/1
ID187238869__Dry_Clover_g,ID187238869,train/ID187238869.jpg,Dry_Clover_g,11.8881,Vic,Ryegrass_Clover,0.75,4.0,2015/9/29
ID187238869__Dry_Dead_g,ID187238869,train/ID187238869.jpg,Dry_Dead_g,2.972,Vic,Ryegrass_Clover,0.75,4.0,2015/9/29
ID187238869__Dry_Green_g,ID187238869,train/ID187238869.jpg,Dry_Green_g,28.9098,Vic,Ryegrass_Clover,0.75,4.0,2015/9/29
ID187238869__Dry_Total_g,ID187238869,train/ID187238869.jpg,Dry_Total_g,43.77,Vic,Ryegrass_Clover,0.75,4.0,2015/9/29
ID187238869__GDM_g,ID187238869,train/ID187238869.jpg,GDM_g,40.798,Vic,Ryegrass_Clover,0.75,4.0,2015/9/29
ID415656958__Dry_Clover_g,ID415656958,train/ID415656958.jpg,Dry_Clover_g,1.0707,Vic,Ryegrass,0.71,4.0,2015/6/26
ID415656958__Dry_Dead_g,ID415656958,train/ID415656958.jpg,Dry_Dead_g,11.2424,Vic,Ryegrass,0.71,4.0,2015/6/26
ID415656958__Dry_Green_g,ID415656958,train/ID415656958.jpg,Dry_Green_g,4.8182,Vic,Ryegrass,0.71,4.0,2015/6/26
ID415656958__Dry_Total_g,ID415656958,train/ID415656958.jpg,Dry_Total_g,17.1313,Vic,Ryegrass,0.71,4.0,2015/6/26
ID415656958__GDM_g,ID415656958,train/ID415656958.jpg,GDM_g,5.8889,Vic,Ryegrass,0.71,4.0,2015/6/26
ID363069566__Dry_Clover_g,ID363069566,train/ID363069566.jpg,Dry_Clover_g,0.2,Tas,Ryegrass_Clover,0.68,3.0,2015/5/19
ID363069566__Dry_Dead_g,ID363069566,train/ID363069566.jpg,Dry_Dead_g,5.5,Tas,Ryegrass_Clover,0.68,3.0,2015/5/19
ID363069566__Dry_Green_g,ID363069566,train/ID363069566.jpg,Dry_Green_g,12.5,Tas,Ryegrass_Clover,0.68,3.0,2015/5/19
ID363069566__Dry_Total_g,ID363069566,train/ID363069566.jpg,Dry_Total_g,18.2,Tas,Ryegrass_Clover,0.68,3.0,2015/5/19
ID363069566__GDM_g,ID363069566,train/ID363069566.jpg,GDM_g,12.7,Tas,Ryegrass_Clover,0.68,3.0,2015/5/19
ID1414371018__Dry_Clover_g,ID1414371018,train/ID1414371018.jpg,Dry_Clover_g,14.7281,Tas,Ryegrass_Clover,0.72,3.1667,2015/11/10
ID1414371018__Dry_Dead_g,ID1414371018,train/ID1414371018.jpg,Dry_Dead_g,6.1901,Tas,Ryegrass_Clover,0.72,3.1667,2015/11/10
ID1414371018__Dry_Green_g,ID1414371018,train/ID1414371018.jpg,Dry_Green_g,12.3801,Tas,Ryegrass_Clover,0.72,3.1667,2015/11/10
ID1414371018__Dry_Total_g,ID1414371018,train/ID1414371018.jpg,Dry_Total_g,33.2982,Tas,Ryegrass_Clover,0.72,3.1667,2015/11/10
ID1414371018__GDM_g,ID1414371018,train/ID1414371018.jpg,GDM_g,27.1082,Tas,Ryegrass_Clover,0.72,3.1667,2015/11/10
ID249042826__Dry_Clover_g,ID249042826,train/ID249042826.jpg,Dry_Clover_g,10.6616,Tas,Clover,0.53,2.8333,2015/9/4
ID249042826__Dry_Dead_g,ID249042826,train/ID249042826.jpg,Dry_Dead_g,3.8769,Tas,Clover,0.53,2.8333,2015/9/4
ID249042826__Dry_Green_g,ID249042826,train/ID249042826.jpg,Dry_Green_g,1.8,Tas,Clover,0.53,2.8333,2015/9/4
ID249042826__Dry_Total_g,ID249042826,train/ID249042826.jpg,Dry_Total_g,16.3385,Tas,Clover,0.53,2.8333,2015/9/4
ID249042826__GDM_g,ID249042826,train/ID249042826.jpg,GDM_g,12.4615,Tas,Clover,0.53,2.8333,2015/9/4
ID2002797732__Dry_Clover_g,ID2002797732,train/ID2002797732.jpg,Dry_Clover_g,0.55,Vic,Phalaris_Clover,0.66,2.0,2015/7/1
ID2002797732__Dry_Dead_g,ID2002797732,train/ID2002797732.jpg,Dry_Dead_g,3.3,Vic,Phalaris_Clover,0.66,2.0,2015/7/1
ID2002797732__Dry_Green_g,ID2002797732,train/ID2002797732.jpg,Dry_Green_g,9.35,Vic,Phalaris_Clover,0.66,2.0,2015/7/1
ID2002797732__Dry_Total_g,ID2002797732,train/ID2002797732.jpg,Dry_Total_g,13.2,Vic,Phalaris_Clover,0.66,2.0,2015/7/1
ID2002797732__GDM_g,ID2002797732,train/ID2002797732.jpg,GDM_g,9.9,Vic,Phalaris_Clover,0.66,2.0,2015/7/1
ID1496750796__Dry_Clover_g,ID1496750796,train/ID1496750796.jpg,Dry_Clover_g,1.7727,Vic,Ryegrass_Clover,0.68,2.0,2015/8/14
ID1496750796__Dry_Dead_g,ID1496750796,train/ID1496750796.jpg,Dry_Dead_g,5.3182,Vic,Ryegrass_Clover,0.68,2.0,2015/8/14
ID1496750796__Dry_Green_g,ID1496750796,train/ID1496750796.jpg,Dry_Green_g,12.4091,Vic,Ryegrass_Clover,0.68,2.0,2015/8/14
ID1496750796__Dry_Total_g,ID1496750796,train/ID1496750796.jpg,Dry_Total_g,19.5,Vic,Ryegrass_Clover,0.68,2.0,2015/8/14
ID1496750796__GDM_g,ID1496750796,train/ID1496750796.jpg,GDM_g,14.1818,Vic,Ryegrass_Clover,0.68,2.0,2015/8/14
ID141370843__Dry_Clover_g,ID141370843,train/ID141370843.jpg,Dry_Clover_g,5.6182,Vic,Ryegrass_Clover,0.72,4.0,2015/8/14
ID141370843__Dry_Dead_g,ID141370843,train/ID141370843.jpg,Dry_Dead_g,5.6182,Vic,Ryegrass_Clover,0.72,4.0,2015/8/14
ID141370843__Dry_Green_g,ID141370843,train/ID141370843.jpg,Dry_Green_g,19.6636,Vic,Ryegrass_Clover,0.72,4.0,2015/8/14
ID141370843__Dry_Total_g,ID141370843,train/ID141370843.jpg,Dry_Total_g,30.9,Vic,Ryegrass_Clover,0.72,4.0,2015/8/14
ID141370843__GDM_g,ID141370843,train/ID141370843.jpg,GDM_g,25.2818,Vic,Ryegrass_Clover,0.72,4.0,2015/8/14
ID560946727__Dry_Clover_g,ID560946727,train/ID560946727.jpg,Dry_Clover_g,0.0,Tas,Ryegrass,0.74,3.6667,2015/9/11
ID560946727__Dry_Dead_g,ID560946727,train/ID560946727.jpg,Dry_Dead_g,13.0842,Tas,Ryegrass,0.74,3.6667,2015/9/11
ID560946727__Dry_Green_g,ID560946727,train/ID560946727.jpg,Dry_Green_g,21.0896,Tas,Ryegrass,0.74,3.6667,2015/9/11
ID560946727__Dry_Total_g,ID560946727,train/ID560946727.jpg,Dry_Total_g,34.1738,Tas,Ryegrass,0.74,3.6667,2015/9/11
ID560946727__GDM_g,ID560946727,train/ID560946727.jpg,GDM_g,21.0896,Tas,Ryegrass,0.74,3.6667,2015/9/11
ID147528735__Dry_Clover_g,ID147528735,train/ID147528735.jpg,Dry_Clover_g,0.0,NSW,Lucerne,0.74,52.0,2015/1/15
ID147528735__Dry_Dead_g,ID147528735,train/ID147528735.jpg,Dry_Dead_g,3.0,NSW,Lucerne,0.74,52.0,2015/1/15
ID147528735__Dry_Green_g,ID147528735,train/ID147528735.jpg,Dry_Green_g,53.5,NSW,Lucerne,0.74,52.0,2015/1/15
ID147528735__Dry_Total_g,ID147528735,train/ID147528735.jpg,Dry_Total_g,56.5,NSW,Lucerne,0.74,52.0,2015/1/15
ID147528735__GDM_g,ID147528735,train/ID147528735.jpg,GDM_g,53.5,NSW,Lucerne,0.74,52.0,2015/1/15
ID1428837636__Dry_Clover_g,ID1428837636,train/ID1428837636.jpg,Dry_Clover_g,10.1663,Tas,WhiteClover,0.7,3.0,2015/6/29
ID1428837636__Dry_Dead_g,ID1428837636,train/ID1428837636.jpg,Dry_Dead_g,19.1366,Tas,WhiteClover,0.7,3.0,2015/6/29
ID1428837636__Dry_Green_g,ID1428837636,train/ID1428837636.jpg,Dry_Green_g,3.8871,Tas,WhiteClover,0.7,3.0,2015/6/29
ID1428837636__Dry_Total_g,ID1428837636,train/ID1428837636.jpg,Dry_Total_g,33.1901,Tas,WhiteClover,0.7,3.0,2015/6/29
ID1428837636__GDM_g,ID1428837636,train/ID1428837636.jpg,GDM_g,14.0535,Tas,WhiteClover,0.7,3.0,2015/6/29
ID71885430__Dry_Clover_g,ID71885430,train/ID71885430.jpg,Dry_Clover_g,0.0,NSW,Fescue,0.68,18.0,2015/2/25
ID71885430__Dry_Dead_g,ID71885430,train/ID71885430.jpg,Dry_Dead_g,18.566,NSW,Fescue,0.68,18.0,2015/2/25
ID71885430__Dry_Green_g,ID71885430,train/ID71885430.jpg,Dry_Green_g,79.834,NSW,Fescue,0.68,18.0,2015/2/25
ID71885430__Dry_Total_g,ID71885430,train/ID71885430.jpg,Dry_Total_g,98.4,NSW,Fescue,0.68,18.0,2015/2/25
ID71885430__GDM_g,ID71885430,train/ID71885430.jpg,GDM_g,79.834,NSW,Fescue,0.68,18.0,2015/2/25
ID196516535__Dry_Clover_g,ID196516535,train/ID196516535.jpg,Dry_Clover_g,0.5231,Tas,Ryegrass,0.45,3.0,2015/5/18
ID196516535__Dry_Dead_g,ID196516535,train/ID196516535.jpg,Dry_Dead_g,24.8461,Tas,Ryegrass,0.45,3.0,2015/5/18
ID196516535__Dry_Green_g,ID196516535,train/ID196516535.jpg,Dry_Green_g,9.0231,Tas,Ryegrass,0.45,3.0,2015/5/18
ID196516535__Dry_Total_g,ID196516535,train/ID196516535.jpg,Dry_Total_g,34.3923,Tas,Ryegrass,0.45,3.0,2015/5/18
ID196516535__GDM_g,ID196516535,train/ID196516535.jpg,GDM_g,9.5462,Tas,Ryegrass,0.45,3.0,2015/5/18
ID808079729__Dry_Clover_g,ID808079729,train/ID808079729.jpg,Dry_Clover_g,5.6976,Tas,Ryegrass_Clover,0.77,2.8333,2015/9/3
ID808079729__Dry_Dead_g,ID808079729,train/ID808079729.jpg,Dry_Dead_g,8.5464,Tas,Ryegrass_Clover,0.77,2.8333,2015/9/3
ID808079729__Dry_Green_g,ID808079729,train/ID808079729.jpg,Dry_Green_g,22.1574,Tas,Ryegrass_Clover,0.77,2.8333,2015/9/3
ID808079729__Dry_Total_g,ID808079729,train/ID808079729.jpg,Dry_Total_g,36.4014,Tas,Ryegrass_Clover,0.77,2.8333,2015/9/3
ID808079729__GDM_g,ID808079729,train/ID808079729.jpg,GDM_g,27.855,Tas,Ryegrass_Clover,0.77,2.8333,2015/9/3
ID2069766023__Dry_Clover_g,ID2069766023,train/ID2069766023.jpg,Dry_Clover_g,1.8208,Tas,Ryegrass_Clover,0.44,5.0,2015/6/26
ID2069766023__Dry_Dead_g,ID2069766023,train/ID2069766023.jpg,Dry_Dead_g,32.7742,Tas,Ryegrass_Clover,0.44,5.0,2015/6/26
ID2069766023__Dry_Green_g,ID2069766023,train/ID2069766023.jpg,Dry_Green_g,6.1907,Tas,Ryegrass_Clover,0.44,5.0,2015/6/26
ID2069766023__Dry_Total_g,ID2069766023,train/ID2069766023.jpg,Dry_Total_g,40.7857,Tas,Ryegrass_Clover,0.44,5.0,2015/6/26
ID2069766023__GDM_g,ID2069766023,train/ID2069766023.jpg,GDM_g,8.0115,Tas,Ryegrass_Clover,0.44,5.0,2015/6/26
ID142751858__Dry_Clover_g,ID142751858,train/ID142751858.jpg,Dry_Clover_g,15.3953,Vic,Ryegrass_Clover,0.81,5.0,2015/9/29
ID142751858__Dry_Dead_g,ID142751858,train/ID142751858.jpg,Dry_Dead_g,2.417,Vic,Ryegrass_Clover,0.81,5.0,2015/9/29
ID142751858__Dry_Green_g,ID142751858,train/ID142751858.jpg,Dry_Green_g,33.2077,Vic,Ryegrass_Clover,0.81,5.0,2015/9/29
ID142751858__Dry_Total_g,ID142751858,train/ID142751858.jpg,Dry_Total_g,51.02,Vic,Ryegrass_Clover,0.81,5.0,2015/9/29
ID142751858__GDM_g,ID142751858,train/ID142751858.jpg,GDM_g,48.603,Vic,Ryegrass_Clover,0.81,5.0,2015/9/29
ID1139866256__Dry_Clover_g,ID1139866256,train/ID1139866256.jpg,Dry_Clover_g,0.0,NSW,Fescue,0.66,13.0,2015/5/7
ID1139866256__Dry_Dead_g,ID1139866256,train/ID1139866256.jpg,Dry_Dead_g,83.8407,NSW,Fescue,0.66,13.0,2015/5/7
ID1139866256__Dry_Green_g,ID1139866256,train/ID1139866256.jpg,Dry_Green_g,74.0593,NSW,Fescue,0.66,13.0,2015/5/7
ID1139866256__Dry_Total_g,ID1139866256,train/ID1139866256.jpg,Dry_Total_g,157.9,NSW,Fescue,0.66,13.0,2015/5/7
ID1139866256__GDM_g,ID1139866256,train/ID1139866256.jpg,GDM_g,74.0593,NSW,Fescue,0.66,13.0,2015/5/7
ID871463897__Dry_Clover_g,ID871463897,train/ID871463897.jpg,Dry_Clover_g,10.0981,NSW,Fescue_CrumbWeed,0.79,12.0,2015/1/15
ID871463897__Dry_Dead_g,ID871463897,train/ID871463897.jpg,Dry_Dead_g,19.3547,NSW,Fescue_CrumbWeed,0.79,12.0,2015/1/15
ID871463897__Dry_Green_g,ID871463897,train/ID871463897.jpg,Dry_Green_g,59.7472,NSW,Fescue_CrumbWeed,0.79,12.0,2015/1/15
ID871463897__Dry_Total_g,ID871463897,train/ID871463897.jpg,Dry_Total_g,89.2,NSW,Fescue_CrumbWeed,0.79,12.0,2015/1/15
ID871463897__GDM_g,ID871463897,train/ID871463897.jpg,GDM_g,69.8453,NSW,Fescue_CrumbWeed,0.79,12.0,2015/1/15
ID1997244125__Dry_Clover_g,ID1997244125,train/ID1997244125.jpg,Dry_Clover_g,0.0,Tas,Ryegrass_Clover,0.4,3.0,2015/6/26
ID1997244125__Dry_Dead_g,ID1997244125,train/ID1997244125.jpg,Dry_Dead_g,46.0672,Tas,Ryegrass_Clover,0.4,3.0,2015/6/26
